Part_ID,Part_Name,Equipment_Family_ID,Equipment_Family,Equipment_Model,Part_Category_ID,Part_Category,Demand_Profile,Criticality,Supplier_ID,Supplier_Region,Unit_Cost_EUR,Storage_Type,Lifecycle_Status,Target_Service_Level,Avg_Weekly_Demand_Seed,ABC_Class,Source_Context,Movement_Class,Movement_Lines_36M,Annual_Lines,Avg_Monthly_Lines,Cumulative_Movement_%,Manual_Location,UDC_Type,Dim_X_mm,Dim_Y_mm,Dim_Z_mm,Unit_Volume_cm3,Max_Dimension_mm,Min_Dimension_mm,Stock_Managed,Avg_Daily_Qty,Lead_Time_Weeks,Safety_Stock_Qty,Reorder_Point_Qty,Max_Stock_Qty,Stock_Qty,Total_Qty_36M,Total_Volume_cm3
TC-SAF-0729,A2024 LL Lock Release Cable,TC,Tyre Changer,A2024 LL,SAF,"Safety locks, guards & interlocks",rare_critical,High,SUP-010,EU,110,Small Rack,Active,0.97,0.127,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-F42,D,281,176,66,3264,281,66,0,0.025,1.1,1,2,4,3,20,13056
TC-MTR-0116,A2024 LL Inverter Drive,TC,Tyre Changer,A2024 LL,MTR,"Motors, drives & gearboxes",rare_critical,High,SUP-014,Eastern Europe,385,Heavy Rack,Active,0.97,0.1,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-L13,B,59,137,84,679,137,59,1,0.02,1.6,1,2,4,2,16,2716
TC-PCB-0271,Artiglio Master Keypad Board,TC,Tyre Changer,Artiglio Master,PCB,Control boards & displays,rare_critical,Medium,SUP-019,EU,1350,Electronics Cage,Active,0.94,0.09,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Y64,E,247,292,49,3534,292,49,0,0.018,1,1,2,4,3,15,14136
VL-MTR-0149,Scissor Lift Electric Motor,VL,Vehicle Lift,Scissor Lift,MTR,"Motors, drives & gearboxes",rare_critical,Medium,SUP-009,Italy,710,Heavy Rack,Active,0.94,0.094,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Y09,E,378,124,25,1172,378,25,1,0.019,1,1,2,4,5,15,4688
VL-PNE-0437,Two-Post Lift Foot Pedal Valve,VL,Vehicle Lift,Two-Post Lift,PNE,Pneumatic valves & cylinders,intermittent,Medium,SUP-005,Eastern Europe,315,Small Rack,Active,0.94,0.704,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-I01,B,145,90,60,783,145,60,1,0.141,1.4,2,3,4,4,110,3132
WA-CMP-0811,3D Aligner Mounting Head,WA,Wheel Aligner,3D Aligner,CMP,"Clamps, jaws & tooling",regular,High,SUP-008,EU,75,Small Rack,Active,0.97,0.82,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-B60,E,235,281,81,5349,281,81,1,0.164,1.1,2,3,5,5,128,26745
WB-CMP-0610,ET Series Turntable Clamp,WB,Wheel Balancer,ET Series,CMP,"Clamps, jaws & tooling",regular,Medium,SUP-001,Italy,230,Small Rack,Active,0.94,0.723,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-T29,B,50,94,113,531,113,50,1,0.145,1,2,3,6,4,113,3186
WB-BLT-0037,Eyelight Transmission Pulley,WB,Wheel Balancer,Eyelight,BLT,Belts & pulleys,regular,Low,SUP-005,Eastern Europe,23.29,Bin,Active,0.9,0.944,C,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-A10,E,185,189,55,1923,189,55,1,0.189,1.4,2,4,6,6,148,11538
TC-BLT-0915,A2024 LL Motor Belt,TC,Tyre Changer,A2024 LL,BLT,Belts & pulleys,regular,Medium,SUP-012,Italy,20.74,Bin,Active,0.94,0.945,C,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-Z58,B,39,58,21,48,58,21,1,0.189,1,3,4,6,2,148,288
TC-CAB-0040,A2024 LL Terminal Block,TC,Tyre Changer,A2024 LL,CAB,"Cables, connectors & harnesses",intermittent,High,SUP-015,EU,230,Bin,Phase-out,0.97,0.711,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-H21,D,124,218,79,2136,218,79,0,0.142,1.4,1,2,3,3,111,6408
TE-CMP-0510,Brake Tester Jaw Cover,TE,Technical Control,Brake Tester,CMP,"Clamps, jaws & tooling",regular,High,SUP-009,Italy,36.92,Small Rack,Phase-out,0.97,0.861,B,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-M34,F,630,586,110,40610,630,110,0,0.172,1,2,3,5,4,135,203050
TC-SNS-0559,A2024 LL Load Cell,TC,Tyre Changer,A2024 LL,SNS,"Sensors, encoders & switches",intermittent,High,SUP-008,EU,80,Electronics Cage,Active,0.97,0.532,B,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-H59,D,149,245,139,5074,245,139,1,0.106,1.1,2,3,5,3,83,25370
TC-SNS-0400,A2024 LL Load Cell,TC,Tyre Changer,A2024 LL,SNS,"Sensors, encoders & switches",intermittent,High,SUP-011,EU,230,Electronics Cage,Active,0.97,0.501,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-H49,D,293,163,98,4680,293,98,1,0.1,1,2,3,5,2,79,23400
TC-CAB-0626,Basic Line TC Sensor Harness,TC,Tyre Changer,Basic Line TC,CAB,"Cables, connectors & harnesses",intermittent,Medium,SUP-016,EU,48.6,Bin,Phase-out,0.94,0.554,B,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-S17,E,371,191,179,12684,371,179,0,0.111,1.1,1,2,4,4,87,50736
AD-BRG-0850,Camera Calibration Hub Shaft,AD,ADAS & Diagnosis,Camera Calibration,BRG,Bearings & shafts,regular,Low,SUP-009,Italy,70,Bin,Active,0.9,0.867,B,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-P83,B,68,71,37,179,71,37,1,0.173,1,1,2,4,1,136,716
WB-BLT-0854,ET Series Drive Belt,WB,Wheel Balancer,ET Series,BLT,Belts & pulleys,regular,High,SUP-002,Italy,49.02,Bin,Active,0.97,0.878,B,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-E32,E,397,233,147,13598,397,147,1,0.176,1,2,3,6,2,137,81588
TC-CAB-0676,HD1200 Truck Usb Interface Cable,TC,Tyre Changer,HD1200 Truck,CAB,"Cables, connectors & harnesses",intermittent,High,SUP-004,EU,43.27,Bin,Phase-out,0.97,0.889,B,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-N65,E,393,285,132,14785,393,132,0,0.178,1,1,2,3,2,139,44355
TC-CMP-0083,Basic Line TC Turntable Clamp,TC,Tyre Changer,Basic Line TC,CMP,"Clamps, jaws & tooling",regular,Critical,SUP-011,EU,130,Small Rack,Active,0.985,0.794,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-E08,E,412,362,78,11633,412,78,1,0.159,1,1,2,4,2,124,46532
TC-CAB-0093,Basic Line TC Connector Kit,TC,Tyre Changer,Basic Line TC,CAB,"Cables, connectors & harnesses",intermittent,Medium,SUP-009,Italy,75,Bin,Phase-out,0.94,0.822,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-P72,D,217,158,132,4526,217,132,0,0.164,1,2,3,5,5,129,22630
WB-PNE-0816,Mobile Balancer Air Hose Set,WB,Wheel Balancer,Mobile Balancer,PNE,Pneumatic valves & cylinders,intermittent,High,SUP-019,EU,240,Small Rack,Active,0.97,0.725,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-M01,B,63,101,91,579,101,63,1,0.145,1,2,3,6,5,114,3474
WA-BRG-0865,3D Aligner Support Bushing,WA,Wheel Aligner,3D Aligner,BRG,Bearings & shafts,regular,Medium,SUP-020,EU,43.29,Bin,Phase-out,0.94,0.594,B,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-P51,E,344,135,68,3158,344,68,0,0.119,1.3,1,2,4,4,93,12632
WA-SNS-0337,3D Aligner Load Cell,WA,Wheel Aligner,3D Aligner,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-010,EU,570,Electronics Cage,Active,0.94,0.501,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-C24,B,121,117,32,453,121,32,1,0.1,1.1,1,2,4,2,79,1812
TC-SNS-0231,Artiglio Master Encoder Sensor,TC,Tyre Changer,Artiglio Master,SNS,"Sensors, encoders & switches",intermittent,High,SUP-007,Eastern Europe,165,Electronics Cage,Active,0.97,0.525,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-Y05,B,21,113,17,40,113,17,1,0.105,1.4,2,3,5,5,82,200
WB-BLT-0760,Mobile Balancer Pulley Wheel,WB,Wheel Balancer,Mobile Balancer,BLT,Belts & pulleys,regular,Medium,SUP-020,EU,15.53,Bin,Phase-out,0.94,0.612,C,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-H58,D,248,138,78,2669,248,78,0,0.122,1.3,3,4,7,8,96,18683
WB-CMP-0066,EM 9000 Mounting Head,WB,Wheel Balancer,EM 9000,CMP,"Clamps, jaws & tooling",regular,High,SUP-019,EU,35.06,Small Rack,Phase-out,0.97,0.583,C,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-Q11,E,211,300,59,3735,300,59,0,0.117,1,1,2,4,2,91,14940
TC-HYD-0076,HD1200 Truck Lift Cylinder Seal,TC,Tyre Changer,HD1200 Truck,HYD,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-014,Eastern Europe,225,Small Rack,Active,0.94,0.508,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-S83,D,227,103,100,2338,227,100,1,0.102,1.6,1,2,4,2,80,9352
WB-SNS-0468,ET Series Calibration Sensor,WB,Wheel Balancer,ET Series,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-019,EU,240,Electronics Cage,Active,0.94,0.503,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-G28,B,113,77,113,983,113,77,1,0.101,1,1,2,3,3,79,2949
TC-CMP-0545,Artiglio Master Mounting Head,TC,Tyre Changer,Artiglio Master,CMP,"Clamps, jaws & tooling",regular,Medium,SUP-010,EU,32.05,Small Rack,Active,0.94,0.577,C,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-M58,E,247,126,61,1898,247,61,1,0.115,1.1,1,2,3,1,91,5694
TC-BLT-0480,HD1200 Truck Timing Belt,TC,Tyre Changer,HD1200 Truck,BLT,Belts & pulleys,regular,Medium,SUP-003,EU,19.46,Bin,Phase-out,0.94,0.88,C,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-E05,B,72,57,73,300,73,57,0,0.176,1,2,3,6,4,138,1800
VL-CMP-0033,Two-Post Lift Turntable Clamp,VL,Vehicle Lift,Two-Post Lift,CMP,"Clamps, jaws & tooling",regular,Medium,SUP-017,EU,100,Small Rack,Active,0.94,0.729,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-H64,D,294,132,152,5899,294,132,1,0.146,1,2,3,5,2,114,29495
WB-SNS-0443,Eyelight Encoder Sensor,WB,Wheel Balancer,Eyelight,SNS,"Sensors, encoders & switches",intermittent,High,SUP-019,EU,335,Electronics Cage,Active,0.97,0.651,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-L38,D,233,127,104,3077,233,104,1,0.13,1,2,3,4,1,102,12308
WB-CAB-0197,ET Series Ribbon Cable,WB,Wheel Balancer,ET Series,CAB,"Cables, connectors & harnesses",intermittent,Medium,SUP-018,EU,110,Bin,Active,0.94,0.719,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-S96,B,83,112,58,539,112,58,1,0.144,1.3,2,3,5,2,113,2695
WB-BRG-0344,Mobile Balancer Bearing Set,WB,Wheel Balancer,Mobile Balancer,BRG,Bearings & shafts,regular,High,SUP-019,EU,115,Bin,Active,0.97,0.714,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-T92,D,204,118,13,313,204,13,1,0.143,1,1,2,4,3,112,1252
WB-CMP-0877,Eyelight Jaw Cover,WB,Wheel Balancer,Eyelight,CMP,"Clamps, jaws & tooling",regular,Medium,SUP-013,North America,105,Small Rack,Phase-out,0.94,0.709,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-Y95,E,122,183,43,960,183,43,0,0.142,2.7,3,5,8,7,111,7680
WA-BRG-0602,3D Aligner Spindle Bearing,WA,Wheel Aligner,3D Aligner,BRG,Bearings & shafts,regular,Medium,SUP-018,EU,85,Bin,Active,0.94,0.72,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-H25,D,195,90,106,1860,195,90,1,0.144,1.3,2,3,5,3,113,9300
WA-BLT-0042,Camera Aligner Pulley Wheel,WA,Wheel Aligner,Camera Aligner,BLT,Belts & pulleys,regular,Medium,SUP-008,EU,14.8,Bin,Active,0.94,0.85,C,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-I66,E,322,140,53,2389,322,53,1,0.17,1.1,2,3,5,5,133,11945
WB-BRG-0688,Mobile Balancer Roller Bearing,WB,Wheel Balancer,Mobile Balancer,BRG,Bearings & shafts,regular,Low,SUP-018,EU,125,Bin,Active,0.9,0.823,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-S50,B,121,65,70,551,121,65,1,0.165,1.3,2,4,6,4,129,3306
TC-BLT-0989,A2024 LL Timing Belt,TC,Tyre Changer,A2024 LL,BLT,Belts & pulleys,regular,Medium,SUP-017,EU,13.77,Bin,Active,0.94,1.07,C,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-C49,ORANGE,763,510,437,170050,763,437,1,0.214,1,3,5,9,11,167,1530450
VL-HYD-0277,Alignment Lift Hydraulic Hose,VL,Vehicle Lift,Alignment Lift,HYD,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-016,EU,145,Small Rack,Active,0.94,0.485,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-D68,E,242,312,113,8532,312,113,0,0.097,1.1,1,2,4,5,76,34128
TC-CMP-0647,A2024 LL Mounting Head,TC,Tyre Changer,A2024 LL,CMP,"Clamps, jaws & tooling",regular,Low,SUP-019,EU,325,Small Rack,Active,0.9,0.452,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Q41,PALLET,990,558,511,282287,990,511,0,0.09,1,1,2,4,4,71,1129148
VL-SNS-0789,Alignment Lift Proximity Switch,VL,Vehicle Lift,Alignment Lift,SNS,"Sensors, encoders & switches",intermittent,High,SUP-016,EU,170,Electronics Cage,Active,0.97,0.473,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Z10,VER,1114,634,54,38139,1114,54,0,0.095,1.1,1,2,4,5,74,152556
TC-SNS-0313,A2024 LL Load Cell,TC,Tyre Changer,A2024 LL,SNS,"Sensors, encoders & switches",intermittent,High,SUP-010,EU,65,Electronics Cage,Active,0.97,0.503,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-D12,D,122,163,60,1193,163,60,0,0.101,1.1,1,2,4,4,79,4772
WA-SNS-0148,Camera Aligner Load Cell,WA,Wheel Aligner,Camera Aligner,SNS,"Sensors, encoders & switches",intermittent,High,SUP-015,EU,305,Electronics Cage,New,0.97,0.451,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-H02,ORANGE,809,525,591,251012,809,525,0,0.09,1.4,2,3,5,6,71,1255060
WA-CMP-0417,Camera Aligner Clamping Jaw,WA,Wheel Aligner,Camera Aligner,CMP,"Clamps, jaws & tooling",regular,Medium,SUP-001,Italy,32.29,Small Rack,Active,0.94,0.527,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-P53,VER,1459,707,98,101088,1459,98,1,0.105,1,1,2,3,1,83,303264
AD-CMP-0739,Camera Calibration Cone Adaptor,AD,ADAS & Diagnosis,Camera Calibration,CMP,"Clamps, jaws & tooling",regular,High,SUP-012,Italy,395,Small Rack,Active,0.97,0.798,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-T32,D,88,81,168,1198,168,81,1,0.16,1,2,3,6,4,125,7188
WA-CAB-0032,REMO Usb Interface Cable,WA,Wheel Aligner,REMO,CAB,"Cables, connectors & harnesses",intermittent,Medium,SUP-012,Italy,200,Bin,Active,0.94,0.834,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-B11,ORANGE,609,513,175,54673,609,175,1,0.167,1,2,3,5,5,131,273365
VL-BRG-0418,Two-Post Lift Spindle Bearing,VL,Vehicle Lift,Two-Post Lift,BRG,Bearings & shafts,regular,Low,SUP-009,Italy,21.24,Bin,Active,0.9,1.113,C,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-L15,E,283,204,63,3637,283,63,1,0.223,1,3,5,9,6,174,32733
WA-BRG-0791,Camera Aligner Balancer Shaft,WA,Wheel Aligner,Camera Aligner,BRG,Bearings & shafts,regular,Medium,SUP-004,EU,220,Bin,Active,0.94,0.823,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-Y40,D,149,210,142,4443,210,142,1,0.165,1,3,4,8,9,129,35544
WA-BRG-0359,Camera Aligner Balancer Shaft,WA,Wheel Aligner,Camera Aligner,BRG,Bearings & shafts,regular,Low,SUP-002,Italy,55,Bin,Active,0.9,0.971,B,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-Z55,PALLET,1193,617,800,588865,1193,617,1,0.194,1,1,2,3,3,152,1766595
WA-CMP-0573,Exact Precision Bead Breaker Pad,WA,Wheel Aligner,Exact Precision,CMP,"Clamps, jaws & tooling",regular,High,SUP-020,EU,60,Small Rack,Active,0.97,0.964,B,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-I25,D,292,169,35,1727,292,35,1,0.193,1.3,4,6,11,6,151,18997
WA-BLT-0983,Camera Aligner Pulley Wheel,WA,Wheel Aligner,Camera Aligner,BLT,Belts & pulleys,regular,Medium,SUP-006,EU,31.3,Bin,Active,0.94,1.042,B,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-H59,E,191,373,29,2066,373,29,1,0.208,1,3,5,8,9,163,16528
WB-BRG-0735,ET Series Main Shaft,WB,Wheel Balancer,ET Series,BRG,Bearings & shafts,regular,High,SUP-003,EU,170,Bin,Active,0.97,0.822,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-Q89,ORANGE,722,656,755,357592,755,656,1,0.164,1,2,3,5,2,129,1787960
TE-CMP-0121,Brake Tester Jaw Cover,TE,Technical Control,Brake Tester,CMP,"Clamps, jaws & tooling",regular,Critical,SUP-020,EU,335,Small Rack,Active,0.985,0.467,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-Z22,B,22,66,99,144,99,22,1,0.093,1.3,1,2,3,2,73,432
WA-PNE-0906,Exact Precision Solenoid Valve,WA,Wheel Aligner,Exact Precision,PNE,Pneumatic valves & cylinders,intermittent,High,SUP-013,North America,350,Small Rack,Active,0.97,0.467,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-N32,B,32,139,84,374,139,32,1,0.093,2.7,3,5,9,7,73,3366
TE-SNS-0640,Test Lane Limit Switch,TE,Technical Control,Test Lane,SNS,"Sensors, encoders & switches",intermittent,High,SUP-011,EU,90,Electronics Cage,Active,0.97,0.507,B,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-Q21,PALLET,1010,634,248,158804,1010,248,1,0.101,1,1,2,4,2,80,635216
TC-PNE-0861,Artiglio Master Manifold Valve,TC,Tyre Changer,Artiglio Master,PNE,Pneumatic valves & cylinders,intermittent,Medium,SUP-002,Italy,150,Small Rack,Active,0.94,0.49,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-C32,E,274,285,104,8121,285,104,1,0.098,1,2,3,5,4,77,40605
WB-BRG-0619,ET Series Main Shaft,WB,Wheel Balancer,ET Series,BRG,Bearings & shafts,regular,Low,SUP-010,EU,115,Bin,Active,0.9,0.954,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-G12,D,265,141,111,4148,265,111,1,0.191,1.1,1,3,6,5,149,24888
AD-BRG-0543,Camera Calibration Spindle Bearing,AD,ADAS & Diagnosis,Camera Calibration,BRG,Bearings & shafts,regular,Low,SUP-020,EU,20.29,Bin,Active,0.9,1.141,C,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-I47,B,27,116,75,235,116,27,1,0.228,1.3,3,5,8,4,178,1880
VL-BRG-0867,Scissor Lift Bearing Set,VL,Vehicle Lift,Scissor Lift,BRG,Bearings & shafts,regular,Medium,SUP-013,North America,255,Bin,Active,0.94,0.838,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-Z21,D,143,100,124,1773,143,100,1,0.168,2.7,3,6,10,10,131,17730
VL-CMP-0945,ERCO Lift Mounting Head,VL,Vehicle Lift,ERCO Lift,CMP,"Clamps, jaws & tooling",regular,Medium,SUP-005,Eastern Europe,38.65,Small Rack,New,0.94,1.068,B,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-P21,B,104,39,12,49,104,12,1,0.214,1.4,2,4,7,6,167,343
VL-CAB-0593,ERCO Lift Ribbon Cable,VL,Vehicle Lift,ERCO Lift,CAB,"Cables, connectors & harnesses",intermittent,Medium,SUP-011,EU,9.36,Bin,Active,0.94,0.603,C,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-H46,D,137,125,40,685,137,40,1,0.121,1,1,2,4,2,95,2740
WA-SNS-0265,Camera Aligner Speed Sensor,WA,Wheel Aligner,Camera Aligner,SNS,"Sensors, encoders & switches",intermittent,High,SUP-012,Italy,300,Electronics Cage,Active,0.97,0.488,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-H07,D,172,88,24,363,172,24,1,0.098,1,1,2,4,2,77,1452
TC-SNS-0055,Basic Line TC Calibration Sensor,TC,Tyre Changer,Basic Line TC,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-016,EU,550,Electronics Cage,Active,0.94,0.463,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-N96,D,173,233,147,5925,233,147,1,0.093,1.1,1,2,4,5,73,23700
TE-CMP-0399,Suspension Tester Wheel Clamp,TE,Technical Control,Suspension Tester,CMP,"Clamps, jaws & tooling",regular,Critical,SUP-016,EU,41.67,Small Rack,Active,0.985,0.552,C,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-M86,ORANGE,1101,991,183,199670,1101,183,1,0.11,1.1,2,3,5,5,87,998350
VL-BRG-0689,Alignment Lift Spindle Bearing,VL,Vehicle Lift,Alignment Lift,BRG,Bearings & shafts,regular,Low,SUP-014,Eastern Europe,85,Bin,Active,0.9,0.519,B,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-M89,D,188,197,46,1704,197,46,1,0.104,1.6,2,3,5,2,81,8520
TC-SNS-0074,A2024 LL Calibration Sensor,TC,Tyre Changer,A2024 LL,SNS,"Sensors, encoders & switches",intermittent,High,SUP-019,EU,26.72,Electronics Cage,Active,0.97,0.566,C,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-P82,B,105,90,27,255,105,27,1,0.113,1,2,3,5,1,89,1275
WB-PNE-0614,Mobile Balancer Air Hose Set,WB,Wheel Balancer,Mobile Balancer,PNE,Pneumatic valves & cylinders,intermittent,Medium,SUP-013,North America,55,Small Rack,Active,0.94,0.533,B,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-B29,E,351,212,94,6995,351,94,1,0.107,2.7,2,4,7,7,84,48965
AD-PNE-0102,Radar Calibration Pressure Switch,AD,ADAS & Diagnosis,Radar Calibration,PNE,Pneumatic valves & cylinders,intermittent,High,SUP-003,EU,36.23,Small Rack,Active,0.97,0.551,C,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-S52,VER,1113,661,205,150817,1113,205,1,0.11,1,1,2,3,3,86,452451
WB-PNE-0776,ET Series Air Regulator,WB,Wheel Balancer,ET Series,PNE,Pneumatic valves & cylinders,intermittent,High,SUP-019,EU,43.8,Small Rack,Active,0.97,0.492,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Z95,E,285,278,28,2218,285,28,1,0.098,1,1,2,4,1,77,8872
TC-SNS-0070,A2024 LL Limit Switch,TC,Tyre Changer,A2024 LL,SNS,"Sensors, encoders & switches",intermittent,High,SUP-010,EU,240,Electronics Cage,Active,0.97,0.429,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-S23,ORANGE,972,624,604,366343,972,604,0,0.086,1.1,1,2,3,3,67,1099029
TC-SNS-0191,HD1200 Truck Limit Switch,TC,Tyre Changer,HD1200 Truck,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-019,EU,355,Electronics Cage,Active,0.94,0.421,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-N77,D,152,170,99,2558,170,99,0,0.084,1,2,3,5,4,66,12790
WB-PNE-0078,EM 9000 Air Hose Set,WB,Wheel Balancer,EM 9000,PNE,Pneumatic valves & cylinders,intermittent,Medium,SUP-018,EU,40.05,Small Rack,Active,0.94,0.492,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-M37,F,278,484,190,25565,484,190,0,0.098,1.3,2,3,5,5,77,127825
TC-SNS-0162,HD1200 Truck Load Cell,TC,Tyre Changer,HD1200 Truck,SNS,"Sensors, encoders & switches",intermittent,Critical,SUP-014,Eastern Europe,270,Electronics Cage,Active,0.985,0.424,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-A56,B,91,61,11,61,91,11,0,0.085,1.6,2,3,5,2,67,305
TC-SNS-0628,HD1200 Truck Load Cell,TC,Tyre Changer,HD1200 Truck,SNS,"Sensors, encoders & switches",intermittent,High,SUP-009,Italy,55,Electronics Cage,Active,0.97,0.486,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-C63,D,121,243,114,3352,243,114,0,0.097,1,1,2,4,3,76,13408
TE-SNS-0479,Suspension Tester Limit Switch,TE,Technical Control,Suspension Tester,SNS,"Sensors, encoders & switches",intermittent,High,SUP-011,EU,80,Electronics Cage,Active,0.97,0.465,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-G25,B,46,77,50,177,77,46,0,0.093,1,2,3,5,2,73,885
TE-SNS-0525,Inspection Line Speed Sensor,TE,Technical Control,Inspection Line,SNS,"Sensors, encoders & switches",intermittent,High,SUP-012,Italy,30.15,Electronics Cage,Active,0.97,0.501,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-E08,B,85,44,77,288,85,44,1,0.1,1,2,3,5,6,79,1440
